PUPIL_NUMBER	SCHOOL	NOTE_DATE	REPLACE(REPLACE((SELECTEDP_CONV.NOTE_LONG_TO_VARCH(N.PUPIL_NUMBER,COALESCE(N.MOD_DATE,N.ENTRY_DATE))FROMDUAL),CHR(10)),CHR(13))
110839	3227	3/2/2006	no #
110839	3227	5/18/2006	no #
110839	3227	4/17/2006	no #
110839	3227	3/6/2007	no phone to call home
110841	290	9/16/2004	Parent c/Rhys home illNote rcvd
110841	290	4/30/2004	
110841	290	5/24/2004	Absent 05/24/04-05/26/04 due to an out of town dr. appt.
110841	290	11/3/2004	Stanford for cardilology test - gone thru Friday per note
110841	290	11/4/2004	Stanford 4/tests
110841	290	11/5/2004	Stanford 4/tests
110841	290	2/16/2005	left early for dental appt
110841	290	11/24/2004	late
110841	290	12/7/2004	parent c/home ill
110841	290	1/4/2005	late
110841	290	1/20/2005	late
110841	290	4/28/2005	left early
110841	290	2/25/2005	late
110841	290	4/14/2005	l/m
110841	290	5/3/2005	left early
110841	290	5/6/2005	late
110841	290	3/14/2005	Rhys w/check out early per note received
110841	290	9/28/2005	late/dental
110841	290	12/9/2005	trip
110841	290	11/4/2005	l/m
110841	290	11/9/2005	Dr.appt.
110841	290	11/30/2005	
110841	290	6/1/2005	late
110841	290	11/8/2005	parent c/ill
110841	290	5/10/2005	parent c/Rhys ill
110841	290	10/26/2005	late/dental
110841	290	12/6/2005	out of country/trip
110841	290	12/5/2005	out of country
110841	290	2/3/2006	parent c/ill
110841	290	11/30/2005	
110841	290	12/12/2005	last day of Thailand trip
110841	290	11/28/2005	late/Dr.apptleft early
110841	290	12/7/2005	on trip
110841	290	12/16/2005	checked in lateback from trip
110841	290	2/17/2006	10.5 abs
110841	290	12/8/2005	on trip
110841	290	4/24/2006	missed bus
110841	290	6/12/2006	late
110841	290	6/13/2006	late
110842	290	9/22/2005	n/arcvd note ill
110842	290	11/22/2005	answered/then hung upparent c/ill rest of week
110842	290	2/17/2006	9.5 abs
110842	290	1/18/2006	
110842	290	1/19/2006	ill
110842	290	2/2/2006	sick/req.cb from parents
110842	290	1/20/2006	left early
110842	290	10/21/2005	1)violation of safety procedures2)excessive michief3)she is not always sitting in her seat correctly all the time.  she keeps turning around in seat to where I only see the back of her head.  I have warned her many times to sit back2/back, seat2seat..   she also was talking w/lights were on 'the no talking lights on.  s/must be safe @ all times.
110842	290	1/18/2006	
110842	290	12/6/2005	left early
110842	290	12/5/2005	
110842	290	12/5/2005	
110842	290	12/7/2005	parent c/ill
110842	290	3/20/2006	parent  c/ill
110842	290	4/5/2006	overslept
110842	290	3/6/2006	overslept
110842	290	6/15/2006	
110842	290	4/23/2007	called home left msg
186469	290	5/13/2008	still sick
186469	290	6/4/2008	@ breakfast of champions
186469	290	5/5/2008	left early ill
186469	290	5/7/2008	still sick - per dad/has cold....not sure about tomorrow
186469	290	9/16/2008	left early
186469	290	4/18/2008	missed bus
186469	290	5/6/2008	home ill
186469	290	4/4/2008	hom ill-rcvd note for 3 previous days
186469	290	5/12/2008	sick per dad
186469	290	4/3/2008	sick
186469	290	4/2/2008	sick
186469	290	9/14/2007	late
186469	290	9/13/2007	late
186469	290	1/10/2008	
186469	290	10/5/2007	1)excessive mischief2)horse play
186469	290	2/28/2008	left early illrcvd note ill
186469	290	2/27/2008	rcvd note ill
186469	290	1/10/2008	
186469	290	3/10/2008	n/a
186469	290	1/6/2009	home ill
186469	290	1/8/2009	n/a
186469	290	2/10/2009	Pink Eye per student
186469	290	9/29/2008	left early ill
186469	290	2/20/2009	Per dad trying to decide whether Sean's coming back or not.  Other child is sick / and they are going to dr.today, then tomorrow they are going to library & do research and we should know something b/Monday. emailed/teacher and bryan
186469	290	2/23/2009	Mr. Olsen c/spoke w/parent and they w/contact us-no need for me to call them
186469	290	1/7/2009	still sick
186469	290	3/3/2009	n/a
186469	290	2/26/2009	parent to contact us
186469	290	1/21/2009	left early ill
186469	290	2/24/2009	
186469	290	2/19/2009	home sick
186469	290	10/2/2008	home sickrcvd note
186469	290	3/4/2009	n/a
186469	290	3/5/2009	parent c/and will b/checking him out today.....drop @ end of day
186469	290	2/25/2009	
186469	290	2/27/2009	
186469	290	3/2/2009	l/m
167793	197	3/4/2005	
167793	197	3/18/2005	late - clinic today
167793	197	3/2/2005	no working #
167793	197	3/4/2005	
167793	197	5/3/2005	late
167793	197	2/28/2005	mom c/said h/had pink eye/now flu.  Joanne told her we needed a Dr.note 2/ex.anything absences over 3 consecutive days.  Mom not very happy w/that info.
167793	197	3/1/2005	Dylan gone-home #disconnected.
167793	197	3/3/2005	no #
167793	197	4/5/2005	late
167793	197	5/5/2005	
167793	197	2/22/2005	mom c/home ill
167793	197	5/5/2005	
167793	197	5/5/2005	
167793	197	3/4/2005	
167793	197	4/22/2005	1)violation of rules2)excessive mischief3)student talking w/the 'no talking lights on' not only did I warn him the first time, I had to again & again & againStudent needs to sit in seat back 2/back-seat 2/seat w/feet on floor.  Students needs 2/b quiet
167793	197	5/19/2005	late
110865	290	4/21/2004	
110865	290	4/23/2004	
110865	290	9/18/2006	left early appt
110865	290	9/19/2006	parent c/ill
110865	290	9/27/2005	left early
110865	290	10/19/2005	late
110865	290	12/9/2005	late
110865	290	12/13/2005	late
110865	290	10/11/2005	parent c/
110865	290	11/1/2005	parent c/ill
110865	290	10/21/2005	sick
110865	290	11/18/2005	l/m
110865	290	1/6/2006	out w/dad;dad leaving for Hawaii again  @ noon today.  Jake having difficult time.Jake w/b out of town Monday per mom
110865	290	1/9/2006	out of town w/mom / back Tues.
110865	290	1/27/2006	poa renewal snt
110865	290	3/2/2006	
110865	290	1/30/2006	left early
110865	290	12/14/2005	late
110865	290	2/8/2006	
110865	290	1/20/2006	left early
110865	290	1/3/2006	late
110865	290	2/16/2006	late
110865	290	11/22/2005	late
110865	290	2/17/2006	
110865	290	1/17/2006	parent c/ill
110865	290	2/8/2006	
110865	290	2/17/2006	
110865	290	9/20/2006	cat scratch/has fever/req.cb from parent
110865	290	5/23/2006	late
110865	290	3/17/2006	n/a
110865	290	5/18/2006	left early
110865	290	4/11/2006	left early
110865	290	3/16/2006	late
110865	290	4/6/2006	n/a
110865	290	5/10/2006	late
110865	290	3/3/2006	left early ill
110865	290	5/5/2006	late
110865	290	3/2/2006	
110865	290	3/13/2006	
110865	290	5/26/2006	late
110865	290	4/17/2006	parent c/ill
110865	290	5/30/2006	
110865	290	3/13/2006	
110865	290	3/6/2006	late
110865	290	3/7/2006	late
110865	290	5/2/2006	having problems/in resource-hard to go every in am's.
110865	290	10/5/2006	mom c/2/ex
110865	290	11/3/2006	late
110865	290	11/27/2006	late
110865	290	10/9/2006	late
110865	290	6/13/2006	left early eye Dr.
110865	290	6/14/2006	late
110865	290	6/15/2006	late
110865	290	11/17/2006	parent c/ill
110865	290	3/14/2007	left early dental appt
110865	290	3/19/2007	14 tardys ytd
110865	290	3/1/2007	late
110865	290	12/4/2006	late
110865	290	2/7/2007	late
110865	290	1/9/2007	dad going back to Hawaii...today kept Jake home
110865	290	1/5/2007	n/a
110865	290	1/17/2007	late
110865	290	2/9/2007	late
110865	290	12/11/2006	late
110865	290	2/12/2007	late
110865	290	4/12/2007	late
110865	290	3/16/2007	parent c/ill
110865	290	3/20/2007	late
110865	290	2/23/2007	left early/something in eye/scratched
110865	290	4/9/2007	parent c/ill
110865	290	12/14/2006	l/m
110865	290	4/20/2007	parent c/ill
110865	290	5/24/2007	late
110865	290	4/17/2007	late
110865	290	6/13/2007	late/mom c/
110865	290	5/7/2007	left early
110865	290	5/8/2007	
110865	290	5/15/2007	sick hadache
110865	290	4/19/2007	left early
110865	290	4/16/2007	ltr snt
110865	290	5/8/2007	
110865	290	6/4/2007	mom c/sick
110865	290	5/16/2007	late
110866	3227	9/23/2005	sick/cough
110866	3227	11/18/2005	parent c/ill
110866	3227	10/5/2005	l/m for parents 2/cbmom cb he's home ill
110866	3227	12/9/2005	
110866	3227	1/13/2006	throwing up all night
110866	3227	2/24/2006	
110866	3227	2/27/2006	still coughing
110866	3227	12/9/2005	
110866	3227	12/9/2005	
110866	3227	2/24/2006	
110866	3227	12/9/2005	
110866	3227	9/26/2006	just not feeling good
110866	3227	4/6/2006	parent c/ill
110866	3227	5/4/2006	19 abs
110866	3227	2/28/2006	cough
110866	3227	5/1/2006	mom c/ill....maybe allergies
110866	3227	3/2/2006	darn cough
110866	3227	3/3/2006	mom c/b home ill
110866	3227	5/11/2006	sick
110866	3227	5/18/2006	exhausted
110866	3227	4/4/2006	parent c/ill
110866	3227	3/1/2006	cough
110866	3227	4/28/2006	n/a
110866	3227	10/26/2006	n/a
110866	3227	10/2/2006	parent c/ill
110866	3227	11/13/2006	aches/head cold
110866	3227	10/3/2006	parent c/ill
110866	3227	11/27/2006	sick
110866	3227	11/28/2006	still sick
110866	3227	1/2/2007	sick
110866	3227	12/11/2006	1)violation of safety rules2)Steven has been asked repeatedly to board & stay in seat in afternoons.  H/continues 2/disregard instructions.
110866	3227	2/1/2007	parent c/ill
110866	3227	1/22/2007	parent c/15 stitches in knee
110866	3227	4/9/2007	parent c/ill
110866	3227	6/1/2007	dr.appt
110866	3227	6/4/2007	Dr.appt mon.am
110866	3227	5/24/2007	parent c/ill
110866	3227	4/20/2007	12 abs
110866	3227	5/10/2007	n/a
110866	3227	3/19/2007	1)excessive mischief2)ignoring drivers instructins - not going to assigned seat upon boarding bus.  H/had many opportunities to make the right choice.
110867	199	9/13/2006	stomach achercvd note ill
110867	199	10/13/2005	late
110867	199	10/7/2005	late
110867	199	9/19/2005	having breakfast....didn't check in and was in building early
110867	199	12/6/2005	late
110867	199	1/17/2006	l/m
110867	199	1/25/2006	l/m
110867	199	6/1/2006	dad says sickrcvd note ill
110867	199	4/20/2006	parent c/ill
110867	199	9/25/2006	left early ill
110867	199	11/20/2006	flu
110867	199	10/20/2006	l/m
110867	199	10/26/2006	l/m
110867	199	12/5/2006	home ill
110867	199	12/6/2006	left early
110867	199	10/27/2006	l/m
110867	199	12/4/2006	left early ill
110867	199	4/4/2007	left early dr.appt
110867	199	2/28/2007	left early 2/play in snow w/dad
110867	199	4/6/2007	left early
110867	199	4/20/2007	late
110867	199	4/26/2007	left early dr.appt
110869	290	9/14/2006	left early for dental appt
110869	290	11/17/2005	n/a
110869	290	10/20/2005	ltr snt
110869	290	2/24/2006	parent c/home ill
110869	290	2/27/2006	left early
110869	290	4/26/2006	left early
110869	290	9/27/2006	left early 4/appt
110869	290	10/23/2006	dental appt
110869	290	1/30/2007	left early ill
110869	290	1/31/2007	parent c/still ill
110869	290	1/29/2007	left early ill
110869	290	5/25/2007	left early/out of town
110844	199	4/20/2004	
110844	199	4/22/2004	
110844	199	4/9/2004	Traffic jam
110844	199	9/15/2006	ue
110844	199	9/11/2006	
110844	199	9/12/2006	ue
110844	199	11/21/2006	left early ill
110844	199	11/13/2006	l/m
110844	199	11/22/2006	parent c/out
110844	199	11/16/2006	sick
110844	199	10/18/2006	overslept
110844	199	9/29/2006	1)violation of safety rules2)Nick needs to sit 'seat2/seat, back2/back', for his safety.
110844	199	2/15/2007	parent c/sick
110844	199	4/6/2007	
110844	199	1/26/2007	aunt having baby today/kept both boys home to  meet new cousin
110844	199	2/14/2007	
110844	199	2/14/2007	
110844	199	2/16/2007	sick
110844	199	4/5/2007	dental appt
110844	199	3/20/2007	sick
110844	199	2/2/2007	off bus no way 2/school
110844	199	1/25/2007	throwing up-grandma wants homework snt home with Jacob Jone Gibson
110844	199	3/7/2007	l/m
110844	199	4/26/2007	sick
110844	199	4/25/2007	sick
110844	199	5/14/2007	left early ill
110844	199	5/15/2007	still running fever
110844	199	6/5/2007	sick
110844	199	4/27/2007	still sick
110844	199	4/23/2007	sick
110845	290	10/7/2004	late @ 8:19
110845	290	4/20/2004	
110845	290	4/19/2004	
110845	290	10/15/2004	late @ 8:44 / appt
110845	290	1/26/2005	
110845	290	11/29/2004	888.0808 disconnected
110845	290	1/7/2005	late
110845	290	12/9/2004	888.0808 disconnected
110845	290	10/26/2004	Dr.appt. checked in 9:10
110845	290	1/4/2005	mom c/Derek still sick
110845	290	1/12/2005	emailed 4/req.frm parent
110845	290	11/4/2004	left early
110845	290	1/11/2005	late
110845	290	1/26/2005	
110845	290	1/3/2005	888.0808 disconnectedmom c/said he's been sick w/flu for 4 days
110845	290	1/27/2005	mom c/Derek home w/strep
110845	290	1/28/2005	Derek is home and has strep throat.  Should be back to school Monday.
110845	290	4/20/2005	called home - still sick
110845	290	4/22/2005	
110845	290	4/4/2005	late
110845	290	4/18/2005	left early ill
110845	290	2/10/2005	left early - appt.
110845	290	2/4/2005	left early
110845	290	4/11/2005	sick
110845	290	5/3/2005	req.do snd ltr
110845	290	2/28/2005	Went home sick.
110845	290	3/1/2005	on the way 2/Dr.
110845	290	4/19/2005	Called home.  Derek is sick today.
110845	290	2/15/2005	mom says sore throat again
110845	290	3/2/2005	left early
110845	290	4/12/2005	still sick
110845	290	3/3/2005	home ill
110845	290	3/4/2005	home ill
110845	290	5/5/2005	late
110845	290	3/7/2005	snt ltr
110845	290	4/8/2005	late
110845	290	4/22/2005	
110845	290	3/14/2005	late
110845	290	11/17/2005	late / overslept
110845	290	9/28/2005	whole family (kids) ill
110845	290	10/20/2005	ill
110845	290	11/3/2005	parent c/home ill
110845	290	10/19/2005	left early @ 9:50 ill
110845	290	10/17/2005	parent c/ill
110845	290	10/21/2005	sick per grandpa
110845	290	11/2/2005	
110845	290	9/29/2005	all kids / sick
110845	290	11/2/2005	
110845	290	5/18/2005	l/m
110845	290	2/6/2006	sick
110845	290	2/24/2006	mom c/some issues happening @ school/gave Mrs. T. message
110845	290	1/9/2006	grandma said he had been sick/I req.cb from mom
110845	290	1/6/2006	sick
110845	290	1/13/2006	parent c/out
110845	290	1/19/2006	late
110845	290	1/4/2006	grandma's #; said s/would check on him/must b/sick
110845	290	1/17/2006	sick per g/ma
110845	290	9/23/2005	1)unacceptable language2)Dereck has been yelling & not listening to rules for safety when asked.  Also yelling out the windows on the school grounds.
110845	290	11/21/2005	1)rude/discourteous2)talking while lights are on
110845	290	10/5/2005	1)excessive mischief2)eating littering3)rude4)Dereck has been told to leave the spit watds & spit wad guns off bus repeatedly & did it anyway.  Shooting them at students
110845	290	11/28/2005	late
110845	290	1/18/2006	13 abs
110845	290	1/25/2006	parent c/ill
110845	290	4/20/2006	overslept
110845	290	3/15/2006	sick
110845	290	4/26/2006	sick
110845	290	3/7/2006	17 abs
110845	290	5/26/2006	flu
110845	290	5/8/2006	strep throat
110845	290	4/7/2006	sick
110845	290	4/17/2006	mom stopped b/ill
110845	290	5/9/2006	still ill
110845	290	4/4/2006	missed bus
110845	290	6/5/2006	parent c/ill
110845	290	6/8/2006	n/a
110870	290	2/8/2006	home sickrcvd email from parent / ill
110870	290	3/15/2007	left early ill
110870	290	4/27/2007	n/a
110870	290	5/25/2007	n/a
110871	290	5/3/2004	Anne Craig reported the family is on a trip.
110871	290	2/10/2006	2 days off all buses:1)violation of safety procedures2)excessive mischief3)Tyler has been warned several times 2/not rough house on bus.  I have moed his seating arrangment to try & help him follow rules but he continues to disregard bus safety.
110871	290	12/13/2005	
110871	290	1/27/2006	poa renewal snt
110871	290	2/27/2006	
110871	290	2/27/2006	
110871	290	2/3/2006	out of town
110871	290	12/13/2005	
110871	290	9/16/2005	1)violation of rules2)excessive mischief3)standing up on moving bus
110871	290	1/13/2006	left early
110871	290	9/20/2006	1st ex
110871	290	4/11/2006	overslept
110871	290	3/22/2006	late
110871	290	3/13/2006	2nd req
110871	290	4/25/2006	missed bus
110871	290	3/1/2006	l/mmom pu/home w/fever
110871	290	4/4/2006	missed bus
110871	290	10/27/2006	missed bus
110871	290	3/12/2007	late
110871	290	2/20/2007	sick w/flu
110871	290	4/12/2007	left early dr.appt
110871	290	1/2/2007	l/m
110871	290	5/23/2007	had dental appt/then cancelled
110871	290	4/16/2007	ltr snt
110871	290	5/29/2007	dental appt
177040	199	3/13/2008	late/dental
177040	199	4/28/2008	overslept
177040	199	3/12/2008	they thought he had dental appt/wrong day
177040	199	4/4/2008	n/a
177040	199	4/21/2008	home illrcvd note
177040	199	4/17/2008	left early ill
177040	199	9/24/2007	
177040	199	9/21/2007	parent c/ill
177040	199	9/24/2007	
177040	199	10/8/2007	n/a
177040	199	10/29/2007	overslept
177040	199	9/17/2007	1)violation of safety rules2)excessive mischief3)leaning over seat poking students in seat infront of him
177040	199	12/10/2007	just discovered not here today
177040	199	2/26/2008	l/mstep dad pu/said he was throwing up
177040	199	2/27/2008	still sick
177040	199	3/6/2008	l/moverslept
177040	199	12/4/2007	missed bus
177040	199	11/14/2007	overslept
177040	199	2/1/2008	l/m
177040	199	1/31/2008	overslept
177040	199	11/27/2007	
177040	199	11/27/2007	
177040	199	11/27/2007	
177040	199	11/5/2008	@ dr./arm injured
177040	199	11/6/2008	power off
177040	199	11/4/2008	n/a
177040	199	1/21/2009	missed bus/walked 2/school
177040	199	12/15/2008	late/ missed bus
177040	199	1/20/2009	overslept
177040	199	2/25/2009	#called was uncles-he/gave me mom's #left 4/school - threw up
177040	199	11/3/2008	late
177040	199	10/15/2008	
177040	199	10/15/2008	
177040	199	10/3/2008	home/sore throat
114431	199	11/18/2008	parent c/illrcvd note
114431	199	1/6/2009	stomach flu
114431	199	12/15/2008	l/m
114431	199	2/20/2009	parent c/hurt back in football yesterday-trying to see dr.
186432	290	9/23/2008	busy
110796	290	3/30/2005	leaving early-rcvd note/Aunt Natalie w/pu Connor for med.appt.
110796	290	4/26/2005	left early
110796	290	2/18/2005	left early
110796	290	3/21/2006	left early
110796	290	5/9/2007	called home.  just rang and rang
166487	197	11/23/2005	out of town w/family
166487	197	5/26/2006	left earlyrcvd note Dr.appt
166487	197	4/12/2006	left early 4/Dr. out rest of day? n/a
166487	197	4/7/2006	left early
166487	197	3/9/2006	
